molecule_chembl_id,canonical_smiles,value,STATUS
CHEMBL4225156,CCN(CC)C(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,349.0,active
CHEMBL4228923,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCCC1,67.0,active
CHEMBL4225954,CCN(CC)CCNC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,1023.0,intermediate
CHEMBL4225102,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCNCC1,14.0,active
CHEMBL4225680,CN1CCN(C(=O)/C=C/c2ccc(C3=C(c4ccc(O)cc4)CCOc4cc(F)ccc43)cc2)CC1,57.0,active
CHEMBL4224834,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)N1CCN(Cc2ccccc2)CC1,74.0,active
CHEMBL4228974,Cc1ccc(N2CCN(C(=O)/C=C/c3ccc(C4=C(c5ccc(O)cc5)CCOc5cc(F)ccc54)cc3)CC2)cc1,48.0,active
CHEMBL4227113,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)Nc1ccccc1,11.7,active
CHEMBL4225690,O=C(O)COc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,634.0,active
CHEMBL4228886,O=Cc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,407.0,active
CHEMBL1091535,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,4.4,active
CHEMBL4225078,O=C(O)CCCOc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,147.0,active
CHEMBL4225599,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(OCC(=O)O)cc1,429.0,active
CHEMBL4228954,CCCC(CCC)(c1ccc(O)c(C)c1)c1cccs1,4677.0,intermediate
CHEMBL4225888,CCCC(CCC)(c1ccc(O)c(C)c1)c1cc(C)cs1,1129.0,intermediate
CHEMBL4225619,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(C(=O)OCC)n1C,1040.0,intermediate
CHEMBL4224776,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(C(=O)O)[nH]1,10000.0,inactive
CHEMBL4226403,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(C(=O)O)n1C,10000.0,inactive
CHEMBL4225566,CCCC(CCC)(c1ccc(O)c(C)c1)c1c[nH]c2cccc(OCc3ccccc3)c12,10000.0,inactive
CHEMBL4226152,CCCC(CCC)(c1ccc(O)c(C)c1)c1c[nH]c2cc(OCc3ccccc3)ccc12,613.0,active
CHEMBL4244548,C=CCCC[C@](C)(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@](C)(CCCC=C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O,1200.0,intermediate
CHEMBL4247551,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,390.0,active
CHEMBL4247401,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)C[C@H](C)C/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,96.0,active
CHEMBL4251378,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\C[C@@H](C)C[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,1800.0,intermediate
CHEMBL4243758,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,760.0,active
CHEMBL4243051,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O,1100.0,intermediate
CHEMBL4247291,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)C[C@@H](C)C/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,89.0,active
CHEMBL4278683,CCC(Cc1ccccc1)=C(c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1,20.0,active
CHEMBL3929730,CN1CCN(CCOc2ccc(C(=C(C#N)c3ccccc3)c3ccc(OCCN4CCN(C)CC4)cc3)cc2)CC1,10000.0,inactive
CHEMBL4476831,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,0.8,active
CHEMBL4581069,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,0.5,active
CHEMBL4577622,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,0.6,active
CHEMBL4444805,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCC(F)(F)CCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,0.5,active
CHEMBL4578800,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,0.5,active
CHEMBL4472110,C[C@@H]1C[C@@]12c1ccc3c(ccc4ccc(O)cc43)c1C[C@@H]2O,10.0,active
CHEMBL4548012,CC1=C(c2ccc(F)cc2)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,15.0,active
CHEMBL4460877,CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,11.0,active
CHEMBL4453442,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4452393,CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,13.0,active
CHEMBL4464718,CC1=C(c2ccc(C#N)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4454014,CC1=C(c2ccc(F)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4438992,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4576272,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4563316,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC(CF)CC3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4524752,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4461269,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC[C@H]3CF)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4438826,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C(F)F)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4435067,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4450664,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C#N)C3)cc2)Oc2ccc(O)cc21,0.8,active
CHEMBL4574167,COC[C@@H]1CCN(CCOc2ccc(C3Oc4ccc(O)cc4C(C)=C3c3cccc(O)c3)cc2)C1,0.3,active
CHEMBL4527655,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(C)C2)cc1,1.9,active
CHEMBL4515212,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,4.3,active
CHEMBL4532671,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,1.5,active
CHEMBL4578883,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,2.7,active
CHEMBL4543096,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,3.5,active
CHEMBL4464171,O=C(c1ccc(O)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,64.0,active
CHEMBL4564385,Cc1cc(O)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,14.0,active
CHEMBL4524872,O=C(c1ccc(F)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,28.0,active
CHEMBL4483006,Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CC(CF)C3)cc2)c(C)c1,7.4,active
CHEMBL4440649,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1,12.0,active
CHEMBL4586663,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,0.5,active
CHEMBL4448178,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,2.1,active
CHEMBL4538085,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,5.2,active
CHEMBL4533964,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,3.1,active
CHEMBL4436415,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(C3CC3)C2)cc1,11.0,active
CHEMBL4526434,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,2940.0,intermediate
CHEMBL4472956,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.79,active
CHEMBL4537710,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2,0.37,active
CHEMBL4458123,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2,0.49,active
CHEMBL4466148,COc1cc(N2CCN(C3CC4CC(Oc5ccc([C@@H]6c7ccc(O)cc7CC[C@@H]6c6ccc(F)cc6)cc5)CC4C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.82,active
CHEMBL4533684,COc1cc(N2CCN(CCC3CCN(c4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4F)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.7,active
CHEMBL4469271,COc1cc(N2CCN(CC(=O)C3CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.7,active
CHEMBL4462704,O=C1CCC(N2Cc3cc(N4CCN(CCC5(O)CC(Oc6ccc([C@@H]7c8ccc(O)cc8CC[C@@H]7c7ccccc7)cc6)C5)CC4)cc(OC(F)F)c3C2=O)C(=O)N1,0.5,active
CHEMBL4456119,COc1cc(N2CCN(CCC3(O)CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.3,active
CHEMBL4212746,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,0.5,active
CHEMBL4204624,O=C(NCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC(C3)C1)C2,3.0,active
CHEMBL4205118,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC1C3)C2,2.0,active
CHEMBL4552017,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1C[C@@H]2C=C[C@H]1C2,0.5,active
CHEMBL4208017,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C1CCCCC1,0.4,active
CHEMBL4210411,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1CC[C@H](C(F)(F)F)CC1,2.0,active
CHEMBL4594150,CC1=C(c2cn[nH]c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.08,active
CHEMBL4476031,COC/C=C/C1=C(C)c2cc(O)ccc2O[C@H]1c1ccc(OCCN2CC(CF)C2)cc1,0.2,active
CHEMBL4463541,CC1=C(C2CCCCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.07,active
CHEMBL4588281,CC1=C(c2ccc(N)nc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4482870,CC1=C(c2ccc(=O)[nH]c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,100.0,active
CHEMBL4552853,CC1=C(c2cccnc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.5,active
CHEMBL4543969,CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccccc21,1.1,active
CHEMBL4564477,CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(NS(C)(=O)=O)cc21,100.0,active
CHEMBL4543659,CC(=O)Nc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2,100.0,active
CHEMBL4531089,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(N)cc21,2.5,active
CHEMBL4476007,CC(=O)N1CCC(C2=C(C)c3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)CC1,100.0,active
CHEMBL4578130,CC1=C(C2=CCNCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,72.0,active
CHEMBL4450730,CC1=C(C2CCC(O)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.28,active
CHEMBL4447143,CC1=C(C2CCC(F)(F)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.17,active
CHEMBL4451300,COc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2,15.0,active
CHEMBL4534455,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(F)cc21,3.0,active
CHEMBL4544038,CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(N3CCOCC3)cc21,100.0,active
CHEMBL4460089,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3cn[nH]c3cc21,5.7,active
CHEMBL4437725,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3[nH]ncc3cc21,27.0,active
CHEMBL4567402,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(F)c21,0.2,active
CHEMBL4462970,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(F)c(O)cc21,0.58,active
CHEMBL4441471,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(Cl)c21,0.03,active
CHEMBL4586333,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(Cl)c(O)cc21,1.0,active
CHEMBL4455953,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,0.05,active
CHEMBL4456532,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,0.42,active
CHEMBL4470926,CCC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.5,active
CHEMBL4468700,Oc1cccc(C2=Cc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c1,0.5,active
CHEMBL4591338,Oc1cccc(C2=C(Cl)c3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c1,0.01,active
CHEMBL141305,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,27.0,active
CHEMBL4518283,C[C@]12C[C@H](c3ccc(OCCCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F)cc3)[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.04,active
CHEMBL4547986,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCNC(=O)CCC2=[N+]3C(=CC4=CC=C(C)C4[B-]3(F)F)C=C2)cc1)c1ccccc1,30.0,active
CHEMBL4444074,CC(C)(C#N)c1cc(CSc2ccc(OS(N)(=O)=O)cc2)cc(Cn2cncn2)c1,3.5,active
CHEMBL4571261,O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1,22.67,active
CHEMBL4516755,Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,204.75,active
CHEMBL4553545,O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Cl)cc1,44.43,active
CHEMBL4539135,O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1,3.31,active
CHEMBL4590512,O=C(Nc1ccc2cc[nH]c2c1)c1cccc(C(F)(F)F)c1,1.76,active
CHEMBL4468912,O=C(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1,4.71,active
CHEMBL4435453,N#Cc1ccc(C(=O)Nc2ccc3cc[nH]c3c2)cc1,2.4,active
CHEMBL4555331,O=C(Nc1ccc2cc[nH]c2c1)c1ccc(C(F)(F)F)cc1,8.15,active
CHEMBL4570601,O=C(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1,69.46,active
CHEMBL4444460,COc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,7.53,active
CHEMBL4464058,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,0.059,active
CHEMBL4437985,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,0.055,active
CHEMBL4449709,C[C@@H](COc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1)N1CC[C@@H](CF)C1,0.051,active
CHEMBL4539802,Oc1ccc2c(c1)OC(c1ccc(OCCN3CC[C@@H](CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,0.076,active
CHEMBL4464224,Oc1ccc2c(c1)OC(c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,0.045,active
CHEMBL465040,CC1=CC[C@@]2(C)CC[C@@](O)(C(C)C)[C@@H]2[C@@H](OC(=O)c2ccc(O)cc2)C1,33.1,active
CHEMBL4644486,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC[C@@H](CF)C3)cc2F)N1CC(C)(C)F,0.09,active
CHEMBL4645364,C[C@@H](COc1cc(F)c([C@@H]2c3[nH]c4ccccc4c3C[C@@H](C)N2CC(C)(C)F)c(F)c1)N1CC[C@@H](CF)C1,0.21,active
CHEMBL4633886,CC1CN(CCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1,0.19,active
CHEMBL4648503,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(C(F)F)C3)cc2F)N1CC(C)(C)F,0.09,active
CHEMBL4644611,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(F)(CF)C3)cc2F)N1CC(C)(C)F,0.38,active
CHEMBL4635493,CCCN1CC(Oc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1,0.065,active
CHEMBL4644074,C=CCN1CC(Oc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1,0.15,active
CHEMBL4646522,C#CCN1CC(Oc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1,0.083,active
CHEMBL4641732,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCCl)C3)cc2F)N1CC(C)(C)F,0.17,active
CHEMBL4640902,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCF)C3)cc2F)N1CC(C)(C)F,0.18,active
CHEMBL4641773,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCCF)C3)cc2F)N1CC(C)(C)F,0.39,active
CHEMBL4638997,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CC4(CF)CC4)C3)cc2F)N1CC(C)(C)F,0.52,active
CHEMBL4640074,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(C[C@H]4C[C@H]4F)C3)cc2F)N1CC(C)(C)F,0.56,active
CHEMBL4634404,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(C[C@H]4C[C@@H]4F)C3)cc2F)N1CC(C)(C)F,0.55,active
CHEMBL1900054,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,40.2,active
CHEMBL2392656,CC(c1ccc(O)cc1)c1ccc(O)cc1,6160.0,intermediate
CHEMBL4646249,Oc1ccc(C(c2ccc(O)cc2)C(F)(F)F)cc1,181.0,active
CHEMBL196585,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,43.4,active
CHEMBL4642117,Oc1ccc(C(c2ccc(O)cc2)C(Br)(Br)Br)cc1,14.6,active
CHEMBL392916,CCC(=C(c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,0.6,active
CHEMBL4781967,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,3.3,active
CHEMBL4785047,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(OCCN4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)nc2)N1CC(C)(C)F,2.1,active
CHEMBL4791102,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCCCCN3CCN(c4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2F)N1CC(C)(C)F,3.7,active
CHEMBL4747484,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCN(CC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,5.6,active
CHEMBL4752165,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC4(CCN(CCC5CCN(c6ccc7c(c6)CN(C6CCC(=O)NC6=O)C7=O)CC5)CC4)CC3)nc2)N1CC(C)(C)F,22.3,active
